image_id,image_path,participant_id,source_dataset,split,label
img_020675,data/external/affectnet-dataset/train/surprise/image0025737.jpg,img_020675,affectnet,val,surprise
img_020676,data/external/affectnet-dataset/train/surprise/image0025750.jpg,img_020676,affectnet,final_test,surprise
img_020677,data/external/affectnet-dataset/train/surprise/image0025788.jpg,img_020677,affectnet,test,surprise
img_020678,data/external/affectnet-dataset/train/surprise/image0025791.jpg,img_020678,affectnet,final_test,surprise
img_020679,data/external/affectnet-dataset/train/surprise/image0025803.jpg,img_020679,affectnet,final_test,surprise
img_020680,data/external/affectnet-dataset/train/surprise/image0025811.jpg,img_020680,affectnet,test,surprise
img_020681,data/external/affectnet-dataset/train/surprise/image0025826.jpg,img_020681,affectnet,test,surprise
img_020682,data/external/affectnet-dataset/train/surprise/image0025828.jpg,img_020682,affectnet,train,surprise
img_020683,data/external/affectnet-dataset/train/surprise/image0025836.jpg,img_020683,affectnet,care_dev,surprise
img_020684,data/external/affectnet-dataset/train/surprise/image0025861.jpg,img_020684,affectnet,train,surprise
img_020685,data/external/affectnet-dataset/train/surprise/image0025876.jpg,img_020685,affectnet,train,surprise
img_020686,data/external/affectnet-dataset/train/surprise/image0025896.jpg,img_020686,affectnet,train,surprise
img_020687,data/external/affectnet-dataset/train/surprise/image0025948.jpg,img_020687,affectnet,train,surprise
img_020688,data/external/affectnet-dataset/train/surprise/image0025954.jpg,img_020688,affectnet,care_dev,surprise
img_020689,data/external/affectnet-dataset/train/surprise/image0025974.jpg,img_020689,affectnet,train,surprise
img_020690,data/external/affectnet-dataset/train/surprise/image0025980.jpg,img_020690,affectnet,test,surprise
img_020691,data/external/affectnet-dataset/train/surprise/image0026005.jpg,img_020691,affectnet,final_test,surprise
img_020692,data/external/affectnet-dataset/train/surprise/image0026010.jpg,img_020692,affectnet,care_dev,surprise
img_020693,data/external/affectnet-dataset/train/surprise/image0026021.jpg,img_020693,affectnet,train,surprise
img_020694,data/external/affectnet-dataset/train/surprise/image0026032.jpg,img_020694,affectnet,train,surprise
img_020695,data/external/affectnet-dataset/train/surprise/image0026038.jpg,img_020695,affectnet,train,surprise
img_020696,data/external/affectnet-dataset/train/surprise/image0026040.jpg,img_020696,affectnet,care_dev,surprise
img_020697,data/external/affectnet-dataset/train/surprise/image0026044.jpg,img_020697,affectnet,train,surprise
img_020698,data/external/affectnet-dataset/train/surprise/image0026080.jpg,img_020698,affectnet,val,surprise
img_020699,data/external/affectnet-dataset/train/surprise/image0026095.jpg,img_020699,affectnet,train,surprise
img_020700,data/external/affectnet-dataset/train/surprise/image0026127.jpg,img_020700,affectnet,train,surprise
img_020701,data/external/affectnet-dataset/train/surprise/image0026134.jpg,img_020701,affectnet,final_test,surprise
img_020702,data/external/affectnet-dataset/train/surprise/image0026137.jpg,img_020702,affectnet,care_dev,surprise
img_020703,data/external/affectnet-dataset/train/surprise/image0026166.jpg,img_020703,affectnet,train,surprise
img_020704,data/external/affectnet-dataset/train/surprise/image0026178.jpg,img_020704,affectnet,final_test,surprise
img_020705,data/external/affectnet-dataset/train/surprise/image0026227.jpg,img_020705,affectnet,test,surprise
img_020706,data/external/affectnet-dataset/train/surprise/image0026250.jpg,img_020706,affectnet,final_test,surprise
img_020707,data/external/affectnet-dataset/train/surprise/image0026265.jpg,img_020707,affectnet,care_dev,surprise
img_020708,data/external/affectnet-dataset/train/surprise/image0026268.jpg,img_020708,affectnet,train,surprise
img_020709,data/external/affectnet-dataset/train/surprise/image0026271.jpg,img_020709,affectnet,train,surprise
img_020710,data/external/affectnet-dataset/train/surprise/image0026272.jpg,img_020710,affectnet,test,surprise
img_020711,data/external/affectnet-dataset/train/surprise/image0026279.jpg,img_020711,affectnet,test,surprise
img_020712,data/external/affectnet-dataset/train/surprise/image0026281.jpg,img_020712,affectnet,test,surprise
img_020713,data/external/affectnet-dataset/train/surprise/image0026290.jpg,img_020713,affectnet,test,surprise
img_020714,data/external/affectnet-dataset/train/surprise/image0026300.jpg,img_020714,affectnet,train,surprise
img_020715,data/external/affectnet-dataset/train/surprise/image0026303.jpg,img_020715,affectnet,final_test,surprise
img_020716,data/external/affectnet-dataset/train/surprise/image0026310.jpg,img_020716,affectnet,val,surprise
img_020717,data/external/affectnet-dataset/train/surprise/image0026345.jpg,img_020717,affectnet,test,surprise
img_020718,data/external/affectnet-dataset/train/surprise/image0026351.jpg,img_020718,affectnet,final_test,surprise
img_020719,data/external/affectnet-dataset/train/surprise/image0026373.jpg,img_020719,affectnet,final_test,surprise
img_020720,data/external/affectnet-dataset/train/surprise/image0026381.jpg,img_020720,affectnet,final_test,surprise
img_020721,data/external/affectnet-dataset/train/surprise/image0026397.jpg,img_020721,affectnet,val,surprise
img_020722,data/external/affectnet-dataset/train/surprise/image0026402.jpg,img_020722,affectnet,final_test,surprise
img_020723,data/external/affectnet-dataset/train/surprise/image0026406.jpg,img_020723,affectnet,test,surprise
img_020724,data/external/affectnet-dataset/train/surprise/image0026423.jpg,img_020724,affectnet,care_dev,surprise
img_020725,data/external/affectnet-dataset/train/surprise/image0026426.jpg,img_020725,affectnet,train,surprise
img_020726,data/external/affectnet-dataset/train/surprise/image0026499.jpg,img_020726,affectnet,final_test,surprise
img_020727,data/external/affectnet-dataset/train/surprise/image0026504.jpg,img_020727,affectnet,train,surprise
img_020728,data/external/affectnet-dataset/train/surprise/image0026521.jpg,img_020728,affectnet,train,surprise
img_020729,data/external/affectnet-dataset/train/surprise/image0026571.jpg,img_020729,affectnet,train,surprise
img_020730,data/external/affectnet-dataset/train/surprise/image0026582.jpg,img_020730,affectnet,train,surprise
img_020731,data/external/affectnet-dataset/train/surprise/image0026595.jpg,img_020731,affectnet,final_test,surprise
img_020732,data/external/affectnet-dataset/train/surprise/image0026598.jpg,img_020732,affectnet,train,surprise
img_020733,data/external/affectnet-dataset/train/surprise/image0026615.jpg,img_020733,affectnet,care_dev,surprise
img_020734,data/external/affectnet-dataset/train/surprise/image0026630.jpg,img_020734,affectnet,test,surprise
img_020735,data/external/affectnet-dataset/train/surprise/image0026631.jpg,img_020735,affectnet,final_test,surprise
img_020736,data/external/affectnet-dataset/train/surprise/image0026634.jpg,img_020736,affectnet,train,surprise
img_020737,data/external/affectnet-dataset/train/surprise/image0026641.jpg,img_020737,affectnet,train,surprise
img_020738,data/external/affectnet-dataset/train/surprise/image0026646.jpg,img_020738,affectnet,final_test,surprise
img_020739,data/external/affectnet-dataset/train/surprise/image0026653.jpg,img_020739,affectnet,train,surprise
img_020740,data/external/affectnet-dataset/train/surprise/image0026660.jpg,img_020740,affectnet,care_dev,surprise
img_020741,data/external/affectnet-dataset/train/surprise/image0026666.jpg,img_020741,affectnet,care_dev,surprise
img_020742,data/external/affectnet-dataset/train/surprise/image0026679.jpg,img_020742,affectnet,train,surprise
img_020743,data/external/affectnet-dataset/train/surprise/image0026682.jpg,img_020743,affectnet,final_test,surprise
img_020744,data/external/affectnet-dataset/train/surprise/image0026688.jpg,img_020744,affectnet,care_dev,surprise
img_020745,data/external/affectnet-dataset/train/surprise/image0026694.jpg,img_020745,affectnet,care_dev,surprise
img_020746,data/external/affectnet-dataset/train/surprise/image0026697.jpg,img_020746,affectnet,final_test,surprise
img_020747,data/external/affectnet-dataset/train/surprise/image0026749.jpg,img_020747,affectnet,test,surprise
img_020748,data/external/affectnet-dataset/train/surprise/image0026757.jpg,img_020748,affectnet,train,surprise
img_020749,data/external/affectnet-dataset/train/surprise/image0026766.jpg,img_020749,affectnet,final_test,surprise
img_020750,data/external/affectnet-dataset/train/surprise/image0026779.jpg,img_020750,affectnet,val,surprise
img_020751,data/external/affectnet-dataset/train/surprise/image0026788.jpg,img_020751,affectnet,final_test,surprise
img_020752,data/external/affectnet-dataset/train/surprise/image0026791.jpg,img_020752,affectnet,care_dev,surprise
img_020753,data/external/affectnet-dataset/train/surprise/image0026836.jpg,img_020753,affectnet,val,surprise
img_020754,data/external/affectnet-dataset/train/surprise/image0026849.jpg,img_020754,affectnet,final_test,surprise
img_020755,data/external/affectnet-dataset/train/surprise/image0026857.jpg,img_020755,affectnet,train,surprise
img_020756,data/external/affectnet-dataset/train/surprise/image0026881.jpg,img_020756,affectnet,final_test,surprise
img_020757,data/external/affectnet-dataset/train/surprise/image0026882.jpg,img_020757,affectnet,train,surprise
img_020758,data/external/affectnet-dataset/train/surprise/image0026884.jpg,img_020758,affectnet,test,surprise
img_020759,data/external/affectnet-dataset/train/surprise/image0026904.jpg,img_020759,affectnet,train,surprise
img_020760,data/external/affectnet-dataset/train/surprise/image0026908.jpg,img_020760,affectnet,final_test,surprise
img_020761,data/external/affectnet-dataset/train/surprise/image0026909.jpg,img_020761,affectnet,test,surprise
img_020762,data/external/affectnet-dataset/train/surprise/image0026912.jpg,img_020762,affectnet,train,surprise
img_020763,data/external/affectnet-dataset/train/surprise/image0026930.jpg,img_020763,affectnet,train,surprise
img_020764,data/external/affectnet-dataset/train/surprise/image0026936.jpg,img_020764,affectnet,train,surprise
img_020765,data/external/affectnet-dataset/train/surprise/image0026937.jpg,img_020765,affectnet,train,surprise
img_020766,data/external/affectnet-dataset/train/surprise/image0026942.jpg,img_020766,affectnet,train,surprise
img_020767,data/external/affectnet-dataset/train/surprise/image0026953.jpg,img_020767,affectnet,val,surprise
img_020768,data/external/affectnet-dataset/train/surprise/image0026956.jpg,img_020768,affectnet,final_test,surprise
img_020769,data/external/affectnet-dataset/train/surprise/image0026963.jpg,img_020769,affectnet,final_test,surprise
img_020770,data/external/affectnet-dataset/train/surprise/image0026982.jpg,img_020770,affectnet,final_test,surprise
img_020771,data/external/affectnet-dataset/train/surprise/image0027018.jpg,img_020771,affectnet,final_test,surprise
img_020772,data/external/affectnet-dataset/train/surprise/image0027028.jpg,img_020772,affectnet,care_dev,surprise
img_020773,data/external/affectnet-dataset/train/surprise/image0027049.jpg,img_020773,affectnet,care_dev,surprise
img_020774,data/external/affectnet-dataset/train/surprise/image0027054.jpg,img_020774,affectnet,final_test,surprise
img_020775,data/external/affectnet-dataset/train/surprise/image0027056.jpg,img_020775,affectnet,final_test,surprise
img_020776,data/external/affectnet-dataset/train/surprise/image0027083.jpg,img_020776,affectnet,val,surprise
img_020777,data/external/affectnet-dataset/train/surprise/image0027098.jpg,img_020777,affectnet,final_test,surprise
img_020778,data/external/affectnet-dataset/train/surprise/image0027105.jpg,img_020778,affectnet,val,surprise
img_020779,data/external/affectnet-dataset/train/surprise/image0027109.jpg,img_020779,affectnet,train,surprise
img_020780,data/external/affectnet-dataset/train/surprise/image0027115.jpg,img_020780,affectnet,train,surprise
img_020781,data/external/affectnet-dataset/train/surprise/image0027124.jpg,img_020781,affectnet,train,surprise
img_020782,data/external/affectnet-dataset/train/surprise/image0027127.jpg,img_020782,affectnet,final_test,surprise
img_020783,data/external/affectnet-dataset/train/surprise/image0027129.jpg,img_020783,affectnet,care_dev,surprise
img_020784,data/external/affectnet-dataset/train/surprise/image0027143.jpg,img_020784,affectnet,train,surprise
img_020785,data/external/affectnet-dataset/train/surprise/image0027147.jpg,img_020785,affectnet,test,surprise
img_020786,data/external/affectnet-dataset/train/surprise/image0027183.jpg,img_020786,affectnet,care_dev,surprise
img_020787,data/external/affectnet-dataset/train/surprise/image0027192.jpg,img_020787,affectnet,care_dev,surprise
img_020788,data/external/affectnet-dataset/train/surprise/image0027222.jpg,img_020788,affectnet,train,surprise
img_020789,data/external/affectnet-dataset/train/surprise/image0027248.jpg,img_020789,affectnet,care_dev,surprise
img_020790,data/external/affectnet-dataset/train/surprise/image0027254.jpg,img_020790,affectnet,final_test,surprise
img_020791,data/external/affectnet-dataset/train/surprise/image0027270.jpg,img_020791,affectnet,final_test,surprise
img_020792,data/external/affectnet-dataset/train/surprise/image0027277.jpg,img_020792,affectnet,test,surprise
img_020793,data/external/affectnet-dataset/train/surprise/image0027283.jpg,img_020793,affectnet,final_test,surprise
img_020794,data/external/affectnet-dataset/train/surprise/image0027297.jpg,img_020794,affectnet,care_dev,surprise
img_020795,data/external/affectnet-dataset/train/surprise/image0027311.jpg,img_020795,affectnet,train,surprise
img_020796,data/external/affectnet-dataset/train/surprise/image0027315.jpg,img_020796,affectnet,care_dev,surprise
